user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
729,2025-01-20T00:00:00Z,19047,2618.82,5.87,1414,4.1,77,Cycling,Rain,Gym,Tired
809,2025-01-09T00:00:00Z,3541,2609.27,7.55,1075,10.8,168,Cycling,Snow,Office,Happy
615,2025-07-14T00:00:00Z,4226,2724.12,10.21,1023,9.2,97,Gym Workout,Clear,Home,Neutral
513,2023-05-08T00:00:00Z,25885,3117.94,3.11,38,5.4,77,Walking,Rain,Gym,Neutral
838,2023-11-01T00:00:00Z,22528,3295.33,4.01,401,4.3,160,Cycling,Clear,Office,Stressed
271,2024-01-23T00:00:00Z,22220,3385.16,8.51,334,0.4,122,Running,Snow,Other,Tired
562,2023-07-10T00:00:00Z,3763,3848.75,16.17,919,11.7,120,Yoga,Fog,Office,Tired
448,2023-12-05T00:00:00Z,15856,1818.4,19.32,852,12.0,83,Swimming,Snow,Office,Stressed
921,2023-09-02T00:00:00Z,211,3304.16,7.62,644,4.1,105,Running,Snow,Gym,Stressed
346,2024-10-01T00:00:00Z,29396,3062.94,0.51,239,3.9,89,Running,Clear,Other,Neutral
303,2025-07-21T00:00:00Z,10460,2201.5,18.12,1139,4.6,163,Yoga,Rain,Other,Neutral
804,2023-01-08T00:00:00Z,28015,2207.97,10.37,495,4.4,84,Gym Workout,Fog,Home,Neutral
664,2024-09-17T00:00:00Z,29590,2369.0,12.9,97,0.3,81,Walking,Rain,Park,Happy
67,2025-06-27T00:00:00Z,26546,1968.78,10.34,668,3.7,145,Walking,Rain,Park,Tired
492,2023-10-17T00:00:00Z,12582,2223.61,8.16,1282,1.1,143,Swimming,Rain,Other,Happy
577,2024-01-02T00:00:00Z,22292,2403.54,1.09,122,0.9,161,Running,Fog,Office,Stressed
259,2024-08-10T00:00:00Z,3858,3703.26,6.28,441,8.4,61,Running,Fog,Other,Stressed
737,2023-03-09T00:00:00Z,9888,2472.05,5.93,1183,6.4,74,Yoga,Fog,Home,Stressed
432,2025-01-03T00:00:00Z,29964,2884.99,16.73,1322,0.9,76,Gym Workout,Rain,Park,Happy
87,2023-03-12T00:00:00Z,12154,3339.38,6.91,726,9.0,178,Gym Workout,Rain,Office,Tired
677,2023-12-17T00:00:00Z,28171,2489.83,15.8,1163,6.0,104,Yoga,Snow,Home,Tired
286,2023-04-06T00:00:00Z,24674,2035.02,15.62,1294,11.1,84,Gym Workout,Clear,Other,Happy
137,2025-07-15T00:00:00Z,1864,2338.94,17.41,352,3.1,90,Swimming,Rain,Gym,Stressed
622,2023-08-30T00:00:00Z,4506,1547.37,16.36,179,2.4,107,Walking,Rain,Other,Neutral
626,2023-09-15T00:00:00Z,3068,2564.26,0.06,1126,6.0,167,Running,Clear,Gym,Happy
16,2024-09-21T00:00:00Z,14210,3951.84,1.84,356,7.0,60,Running,Snow,Park,Tired
767,2023-10-20T00:00:00Z,14471,2286.65,5.28,308,4.3,146,Cycling,Snow,Office,Stressed
616,2023-07-08T00:00:00Z,8261,2820.2,0.4,1216,9.8,87,Gym Workout,Snow,Gym,Happy
939,2023-12-22T00:00:00Z,9206,2972.0,11.04,1077,2.2,76,Running,Rain,Office,Neutral
670,2025-04-16T00:00:00Z,23651,1894.3,11.07,831,6.5,131,Cycling,Fog,Gym,Tired
263,2024-10-25T00:00:00Z,24856,2260.05,7.33,455,5.7,83,None,Clear,Other,Neutral
165,2025-03-25T00:00:00Z,26132,1999.29,14.2,1335,8.4,84,Swimming,Rain,Home,Neutral
66,2023-01-27T00:00:00Z,23979,2470.24,0.94,1170,0.3,164,None,Rain,Gym,Happy
473,2023-04-30T00:00:00Z,7808,3327.52,18.36,136,11.0,169,None,Fog,Office,Stressed
252,2025-02-19T00:00:00Z,19590,1747.95,15.94,1102,4.1,74,Gym Workout,Clear,Gym,Stressed
928,2025-02-15T00:00:00Z,20790,2962.46,12.71,846,0.4,111,Yoga,Rain,Park,Neutral
125,2023-02-10T00:00:00Z,7850,2603.55,16.93,534,11.0,127,Gym Workout,Fog,Office,Stressed
428,2023-09-14T00:00:00Z,9935,2504.81,7.69,458,4.1,150,Gym Workout,Clear,Park,Happy
69,2024-03-27T00:00:00Z,21329,2600.97,14.31,336,8.6,129,None,Fog,Gym,Stressed
545,2023-10-28T00:00:00Z,6137,3015.2,15.38,218,5.0,119,None,Fog,Home,Tired
72,2024-10-12T00:00:00Z,9236,2590.04,18.02,69,6.1,128,Swimming,Snow,Home,Stressed
665,2024-03-12T00:00:00Z,24352,2189.82,2.28,176,9.8,175,Cycling,Rain,Gym,Neutral
482,2023-03-15T00:00:00Z,11973,3795.29,17.56,537,3.5,174,Swimming,Clear,Office,Stressed
577,2023-11-13T00:00:00Z,8261,1592.54,7.7,1068,11.4,160,Cycling,Clear,Park,Tired
998,2025-09-07T00:00:00Z,5530,3053.34,8.51,615,3.5,175,None,Fog,Office,Stressed
648,2023-08-04T00:00:00Z,9845,3483.65,13.07,420,0.6,133,Gym Workout,Clear,Other,Tired
44,2023-01-17T00:00:00Z,8218,1964.28,5.94,852,7.8,158,Running,Clear,Park,Happy
923,2025-04-20T00:00:00Z,23263,2474.45,18.88,231,3.6,107,None,Clear,Park,Neutral
847,2025-07-12T00:00:00Z,13766,2459.4,3.06,575,2.5,130,Walking,Rain,Home,Stressed
364,2024-09-25T00:00:00Z,10066,2153.34,1.89,6,11.0,175,Running,Rain,Gym,Tired
713,2023-09-30T00:00:00Z,25729,3618.28,7.1,132,3.3,106,None,Fog,Office,Tired
447,2025-02-02T00:00:00Z,4576,2048.33,19.2,797,8.2,73,Yoga,Rain,Park,Stressed
400,2025-04-30T00:00:00Z,23912,1937.02,1.72,169,5.4,166,Running,Snow,Park,Neutral
509,2025-04-02T00:00:00Z,4719,3623.3,3.14,478,4.2,61,Yoga,Fog,Office,Tired
59,2025-08-26T00:00:00Z,7643,2364.65,14.49,824,4.6,114,Gym Workout,Clear,Office,Happy
66,2023-04-24T00:00:00Z,1097,3937.12,14.13,918,9.7,170,Yoga,Snow,Park,Happy
876,2023-11-21T00:00:00Z,11401,2694.03,7.63,13,6.9,60,Walking,Clear,Home,Neutral
354,2023-07-27T00:00:00Z,13621,2020.04,5.91,896,7.7,148,Walking,Rain,Office,Tired
890,2023-03-01T00:00:00Z,19114,2788.81,17.46,1359,6.3,119,Yoga,Fog,Office,Tired
120,2023-02-10T00:00:00Z,20821,1787.69,6.85,350,3.9,114,Cycling,Rain,Home,Happy
72,2025-03-09T00:00:00Z,9637,3323.14,12.4,1407,1.7,129,Gym Workout,Clear,Home,Happy
397,2025-05-14T00:00:00Z,609,2579.0,10.35,260,4.0,143,Running,Fog,Gym,Tired
544,2023-12-18T00:00:00Z,25312,2140.03,8.48,945,7.5,148,Running,Snow,Park,Tired
436,2024-06-05T00:00:00Z,13826,1884.2,15.9,129,10.2,85,Gym Workout,Clear,Office,Stressed
633,2024-02-22T00:00:00Z,23897,1600.99,7.49,276,8.7,79,Yoga,Snow,Park,Tired
183,2025-04-11T00:00:00Z,17183,1625.37,3.14,630,4.3,159,Running,Clear,Other,Neutral
739,2023-07-21T00:00:00Z,12585,3527.25,1.5,0,0.3,169,Running,Fog,Other,Stressed
776,2025-06-17T00:00:00Z,26376,3375.44,10.72,1425,2.9,139,Gym Workout,Fog,Office,Neutral
720,2025-09-14T00:00:00Z,670,1693.16,19.02,550,11.4,155,Gym Workout,Rain,Park,Tired
63,2023-08-16T00:00:00Z,2529,2862.56,5.35,559,5.8,124,Cycling,Fog,Other,Happy
987,2025-06-03T00:00:00Z,19512,2018.66,8.78,189,8.6,124,Yoga,Snow,Office,Stressed
158,2025-07-24T00:00:00Z,25185,3721.28,14.85,1041,5.9,169,Walking,Fog,Other,Tired
756,2024-01-01T00:00:00Z,5064,3636.58,2.41,907,0.1,106,Cycling,Rain,Park,Stressed
350,2024-04-06T00:00:00Z,3750,1881.12,1.8,306,6.9,118,Yoga,Snow,Home,Happy
168,2025-08-05T00:00:00Z,21191,2306.18,19.68,1298,0.7,75,Gym Workout,Clear,Office,Stressed
188,2024-08-21T00:00:00Z,27098,2091.55,11.96,367,4.5,101,Gym Workout,Fog,Park,Tired
562,2024-12-17T00:00:00Z,27310,2656.71,10.43,346,6.2,139,Running,Clear,Other,Stressed
567,2024-01-23T00:00:00Z,6873,2414.82,1.51,534,9.9,90,Running,Rain,Home,Tired
824,2024-08-10T00:00:00Z,18942,2759.61,17.57,1229,5.7,127,Cycling,Fog,Park,Tired
206,2025-08-26T00:00:00Z,19606,1898.41,14.4,1401,6.0,78,Swimming,Snow,Home,Stressed
38,2025-09-09T00:00:00Z,28051,2945.48,15.42,275,11.2,80,None,Fog,Park,Tired
43,2023-04-10T00:00:00Z,23723,2525.82,9.97,158,6.3,118,None,Rain,Gym,Tired
391,2023-05-08T00:00:00Z,23537,2421.45,12.37,1385,9.3,134,Walking,Snow,Office,Stressed
130,2024-12-16T00:00:00Z,24577,1790.76,2.46,947,9.9,82,Swimming,Clear,Office,Neutral
993,2025-07-20T00:00:00Z,25642,3865.83,6.6,556,6.4,153,Yoga,Fog,Other,Happy
33,2023-10-26T00:00:00Z,7435,3067.43,15.91,126,6.7,96,Swimming,Fog,Office,Neutral
704,2025-09-13T00:00:00Z,25156,2830.89,7.08,767,6.8,130,Swimming,Snow,Park,Tired
987,2024-01-02T00:00:00Z,50,2539.98,14.32,1064,1.3,169,Swimming,Fog,Park,Stressed
714,2024-09-15T00:00:00Z,8468,2497.62,6.7,1243,4.4,178,Yoga,Clear,Park,Neutral
515,2025-02-01T00:00:00Z,23879,1949.89,2.93,678,1.9,104,Gym Workout,Fog,Park,Happy
359,2024-05-01T00:00:00Z,22605,3250.76,0.45,333,0.7,69,None,Clear,Other,Tired
319,2023-12-28T00:00:00Z,25247,2479.75,7.54,950,9.7,167,Gym Workout,Snow,Home,Stressed
95,2025-07-11T00:00:00Z,24176,3514.41,6.41,1406,6.1,88,Running,Rain,Other,Neutral
791,2025-02-07T00:00:00Z,27628,2408.99,13.57,607,2.3,68,Cycling,Rain,Home,Happy
551,2023-03-08T00:00:00Z,29282,2872.57,1.3,828,3.0,133,Cycling,Fog,Home,Stressed
773,2023-09-20T00:00:00Z,1986,2053.31,18.57,599,5.9,132,Running,Fog,Park,Tired
13,2025-07-12T00:00:00Z,19962,3394.07,7.67,1153,2.3,68,None,Clear,Gym,Tired
211,2023-03-13T00:00:00Z,28793,2176.55,6.15,451,7.8,107,Swimming,Rain,Gym,Happy
835,2023-12-03T00:00:00Z,6589,3558.38,9.93,492,5.2,103,Cycling,Clear,Park,Happy
369,2024-06-23T00:00:00Z,398,3992.96,0.99,705,7.5,171,Swimming,Rain,Home,Neutral
998,2024-05-05T00:00:00Z,20215,3400.34,6.83,531,4.3,120,Walking,Rain,Office,Tired
812,2024-03-21T00:00:00Z,25829,2475.36,19.48,78,10.2,178,Running,Snow,Other,Stressed
359,2024-02-01T00:00:00Z,26850,3686.7,17.89,364,11.2,129,Yoga,Clear,Home,Stressed
971,2025-04-18T00:00:00Z,21207,3175.74,8.85,743,4.2,108,Cycling,Snow,Home,Happy
700,2024-10-09T00:00:00Z,6317,2512.54,5.08,870,2.6,123,Swimming,Rain,Park,Tired
451,2024-12-24T00:00:00Z,14198,3957.7,19.02,715,1.7,104,Swimming,Rain,Gym,Happy
416,2023-07-07T00:00:00Z,19190,2383.48,10.37,797,8.4,175,Swimming,Clear,Other,Neutral
886,2025-09-13T00:00:00Z,10247,2344.71,9.69,90,10.6,129,Walking,Clear,Home,Happy
87,2023-06-27T00:00:00Z,15552,3108.91,3.93,1192,3.7,154,Gym Workout,Fog,Other,Stressed
910,2025-08-24T00:00:00Z,10862,2252.6,16.89,1079,10.1,112,Cycling,Rain,Gym,Happy
980,2025-05-19T00:00:00Z,15873,3785.45,12.86,1220,8.8,133,Walking,Clear,Office,Happy
978,2023-06-29T00:00:00Z,27287,2581.12,1.15,733,11.4,170,Gym Workout,Clear,Other,Stressed
103,2023-04-16T00:00:00Z,20263,2053.17,11.48,722,7.1,134,Gym Workout,Clear,Other,Neutral
737,2024-11-07T00:00:00Z,23028,3430.81,18.0,707,10.1,137,None,Clear,Home,Tired
820,2023-08-14T00:00:00Z,2775,3708.38,10.21,1209,1.8,158,Swimming,Rain,Home,Happy
170,2023-10-27T00:00:00Z,8312,2595.16,4.64,852,7.5,157,Gym Workout,Snow,Home,Happy
803,2023-02-22T00:00:00Z,11352,2123.11,0.73,482,6.7,146,Running,Clear,Park,Stressed
786,2023-07-18T00:00:00Z,6030,2664.54,16.51,780,8.0,179,Yoga,Clear,Office,Neutral
630,2024-03-22T00:00:00Z,11169,3292.09,19.44,824,5.7,129,Walking,Snow,Other,Neutral
98,2023-04-20T00:00:00Z,4336,2323.61,12.65,513,1.4,64,Cycling,Fog,Office,Happy
6,2023-03-24T00:00:00Z,14670,2509.81,8.68,1386,1.7,138,Swimming,Fog,Home,Happy
993,2025-05-30T00:00:00Z,28275,1795.25,10.9,606,11.9,69,None,Clear,Gym,Happy
292,2023-02-15T00:00:00Z,12724,1923.63,9.05,356,4.9,116,Gym Workout,Clear,Other,Stressed
974,2025-06-06T00:00:00Z,22958,2714.76,19.03,515,9.3,66,Gym Workout,Clear,Office,Neutral
171,2024-08-20T00:00:00Z,17575,3228.82,5.79,239,7.2,88,Yoga,Snow,Home,Tired
232,2024-11-08T00:00:00Z,21016,2351.42,10.99,579,4.5,78,Yoga,Snow,Gym,Happy
534,2023-12-01T00:00:00Z,17753,1561.53,17.46,130,8.0,179,Gym Workout,Fog,Gym,Stressed
991,2024-07-13T00:00:00Z,19544,3227.6,18.83,167,7.0,78,Cycling,Clear,Home,Neutral
122,2024-05-15T00:00:00Z,2505,2810.85,8.41,441,9.8,164,Cycling,Rain,Gym,Stressed
340,2024-12-15T00:00:00Z,13544,2550.34,1.45,506,10.2,126,Yoga,Clear,Gym,Neutral
738,2024-04-17T00:00:00Z,26655,2406.92,6.84,1030,2.5,62,Yoga,Clear,Park,Neutral
653,2024-09-10T00:00:00Z,24054,1751.64,12.01,164,6.2,129,Walking,Rain,Office,Neutral
878,2023-03-19T00:00:00Z,5336,2249.43,1.57,376,10.9,65,Cycling,Snow,Park,Neutral
421,2024-01-04T00:00:00Z,14804,2977.85,7.16,49,1.8,169,Cycling,Rain,Park,Stressed
37,2024-04-17T00:00:00Z,22209,3008.94,19.64,1242,4.5,105,Cycling,Snow,Gym,Happy
229,2023-03-13T00:00:00Z,412,2397.08,15.58,576,4.3,139,None,Clear,Home,Happy
431,2024-03-11T00:00:00Z,29208,3531.6,2.35,511,3.3,90,Gym Workout,Clear,Park,Happy
82,2023-11-21T00:00:00Z,28349,3874.01,13.19,74,7.5,138,Yoga,Fog,Park,Neutral
385,2024-11-19T00:00:00Z,17577,3304.35,4.04,174,0.1,151,None,Rain,Office,Happy
430,2025-09-14T00:00:00Z,8549,2431.31,9.67,633,6.2,174,Swimming,Fog,Other,Neutral
615,2023-01-14T00:00:00Z,5894,1760.02,2.31,318,11.3,141,Yoga,Snow,Gym,Tired
40,2025-07-27T00:00:00Z,15600,2533.49,3.43,820,3.8,77,Walking,Rain,Home,Neutral
194,2024-04-03T00:00:00Z,12596,3802.54,18.31,1238,4.1,103,Yoga,Fog,Other,Tired
831,2023-05-03T00:00:00Z,7245,1721.44,6.28,27,2.9,123,Walking,Snow,Office,Tired
250,2025-08-03T00:00:00Z,10110,3207.26,12.64,875,4.5,148,Yoga,Rain,Other,Neutral
682,2023-03-07T00:00:00Z,25239,2004.13,12.26,563,4.3,119,Swimming,Snow,Other,Neutral
444,2024-10-04T00:00:00Z,27160,1889.64,6.73,532,7.5,154,Yoga,Clear,Gym,Happy
682,2024-07-23T00:00:00Z,17391,2093.63,10.04,1294,9.2,102,Running,Snow,Office,Tired
554,2023-03-11T00:00:00Z,22292,2493.81,6.34,277,2.8,126,Running,Snow,Gym,Stressed
811,2024-11-03T00:00:00Z,18903,2384.91,9.33,931,11.1,130,Yoga,Snow,Office,Tired
980,2024-11-21T00:00:00Z,1570,3555.46,17.01,1370,9.9,176,Cycling,Snow,Home,Neutral
14,2023-03-25T00:00:00Z,21946,3777.02,12.59,375,7.4,93,Gym Workout,Clear,Gym,Tired
741,2023-04-03T00:00:00Z,8754,2124.55,18.33,670,9.5,119,Running,Rain,Home,Tired
333,2025-08-19T00:00:00Z,13837,3423.95,1.92,334,2.9,153,None,Fog,Home,Happy
929,2024-01-30T00:00:00Z,4042,3337.43,4.89,987,8.5,109,Cycling,Snow,Office,Happy
995,2023-01-11T00:00:00Z,24758,3698.76,9.17,928,4.5,144,Running,Snow,Gym,Tired
589,2023-08-19T00:00:00Z,16749,3963.59,18.89,585,8.5,135,Running,Snow,Home,Stressed
371,2024-04-11T00:00:00Z,26563,2796.27,18.78,589,2.9,172,Yoga,Rain,Park,Stressed
126,2024-06-07T00:00:00Z,13497,3803.01,1.04,979,5.5,115,Swimming,Clear,Park,Stressed
934,2024-01-26T00:00:00Z,25115,3799.4,5.25,793,4.3,174,Cycling,Clear,Office,Stressed
293,2025-08-20T00:00:00Z,22545,3300.23,11.88,1276,4.5,153,Running,Clear,Office,Happy
578,2023-04-06T00:00:00Z,16180,3926.83,9.31,1030,4.8,157,Swimming,Clear,Home,Neutral
291,2024-11-01T00:00:00Z,23518,3673.04,18.64,726,8.0,158,None,Snow,Office,Neutral
421,2025-06-03T00:00:00Z,2600,1733.56,13.95,1384,4.5,91,Swimming,Rain,Office,Neutral
414,2024-09-14T00:00:00Z,4411,3214.61,8.4,1436,0.5,166,Yoga,Fog,Park,Tired
927,2024-08-17T00:00:00Z,23376,1624.31,18.42,1316,6.6,151,Walking,Snow,Gym,Neutral
233,2024-11-14T00:00:00Z,7155,3057.16,18.27,958,8.5,149,Yoga,Clear,Other,Tired
238,2024-09-19T00:00:00Z,19969,2920.01,8.04,227,0.6,163,None,Clear,Other,Neutral
932,2023-06-25T00:00:00Z,8302,3159.35,10.65,1340,1.8,86,Swimming,Fog,Gym,Happy
864,2023-02-11T00:00:00Z,12107,3828.37,16.98,629,3.0,73,Swimming,Clear,Home,Tired
155,2023-12-07T00:00:00Z,17437,2733.41,17.36,1358,5.8,175,Swimming,Rain,Office,Stressed
739,2023-05-31T00:00:00Z,10952,2088.04,6.0,960,6.5,92,Running,Snow,Gym,Neutral
334,2024-06-21T00:00:00Z,16732,2309.58,13.66,1105,5.9,73,Yoga,Fog,Home,Neutral
667,2024-09-25T00:00:00Z,21332,3247.62,10.24,392,10.6,80,None,Fog,Other,Stressed
262,2023-01-19T00:00:00Z,28416,3546.34,2.66,1098,9.9,95,Swimming,Clear,Office,Stressed
754,2023-06-28T00:00:00Z,16729,1618.85,6.59,502,4.0,74,Walking,Rain,Gym,Stressed
919,2024-07-28T00:00:00Z,11557,2499.85,15.25,1217,10.7,167,Yoga,Rain,Office,Happy
520,2024-02-09T00:00:00Z,7129,2805.78,6.89,467,6.1,87,Running,Rain,Gym,Happy
760,2023-03-10T00:00:00Z,14865,2638.59,18.31,1192,0.6,65,None,Rain,Other,Neutral
475,2024-09-07T00:00:00Z,28819,3127.56,2.89,1189,9.8,114,Gym Workout,Fog,Park,Stressed
700,2025-06-30T00:00:00Z,26383,3113.4,19.11,373,2.8,90,Swimming,Clear,Office,Stressed
93,2025-08-14T00:00:00Z,4324,3668.09,13.77,282,9.8,144,None,Snow,Office,Happy
534,2023-09-26T00:00:00Z,29139,3660.21,2.83,20,6.4,173,Walking,Fog,Home,Happy
524,2024-03-26T00:00:00Z,2010,3486.05,1.33,339,6.4,164,None,Rain,Home,Neutral
360,2023-08-25T00:00:00Z,13726,2378.41,1.48,743,1.1,139,None,Clear,Gym,Tired
260,2024-01-05T00:00:00Z,3671,3190.81,5.97,440,0.3,168,None,Rain,Park,Neutral
923,2024-12-26T00:00:00Z,11004,3083.39,16.54,356,11.8,173,Gym Workout,Snow,Home,Neutral
628,2024-11-20T00:00:00Z,29233,3348.52,6.33,149,9.1,123,None,Snow,Park,Neutral
348,2023-09-30T00:00:00Z,25399,1964.48,13.39,621,11.7,134,Running,Snow,Office,Happy
108,2023-12-11T00:00:00Z,8980,3865.25,18.93,434,8.9,120,Cycling,Rain,Home,Neutral
535,2023-01-27T00:00:00Z,13423,2771.46,16.01,1131,11.6,102,Cycling,Snow,Other,Neutral
379,2025-07-14T00:00:00Z,22262,1546.46,14.58,549,10.0,145,Running,Rain,Office,Neutral
524,2023-04-26T00:00:00Z,8353,3535.44,11.15,23,9.4,176,Running,Snow,Gym,Happy
907,2024-06-14T00:00:00Z,2030,3306.11,13.87,38,0.2,83,Yoga,Snow,Gym,Stressed
920,2024-09-18T00:00:00Z,22582,2258.44,13.92,148,8.5,116,Running,Clear,Park,Happy
551,2025-04-26T00:00:00Z,27287,1808.69,12.59,357,0.7,122,Running,Fog,Other,Happy
609,2025-02-05T00:00:00Z,8263,3945.52,19.78,381,6.7,139,Yoga,Snow,Home,Happy
339,2025-03-11T00:00:00Z,25848,3225.45,9.31,1375,7.8,172,Cycling,Snow,Other,Happy
796,2023-10-11T00:00:00Z,4175,3934.67,2.63,464,8.1,73,Walking,Snow,Home,Stressed
293,2023-11-07T00:00:00Z,21514,1690.94,10.12,365,4.9,133,Walking,Fog,Other,Happy
591,2025-06-11T00:00:00Z,3907,1573.61,7.49,470,2.7,169,Yoga,Fog,Park,Happy
905,2023-08-07T00:00:00Z,19992,2254.68,4.33,1264,6.6,151,Walking,Clear,Gym,Stressed
967,2023-06-20T00:00:00Z,29027,2911.27,5.8,995,4.3,143,Yoga,Fog,Other,Happy
557,2024-08-15T00:00:00Z,6546,1668.89,2.46,641,9.0,164,Cycling,Clear,Gym,Happy
807,2024-01-20T00:00:00Z,8019,3486.82,7.47,345,11.2,81,Running,Clear,Office,Neutral
864,2025-02-16T00:00:00Z,28058,2996.43,14.94,863,9.7,170,Swimming,Fog,Office,Stressed
685,2023-02-18T00:00:00Z,26116,2031.37,19.24,495,5.5,61,Running,Clear,Office,Neutral
672,2024-07-01T00:00:00Z,28765,3532.11,6.94,96,5.4,135,None,Rain,Office,Happy
504,2024-09-10T00:00:00Z,72,3361.13,3.03,31,1.1,161,Cycling,Rain,Office,Happy
656,2024-02-14T00:00:00Z,1338,3376.6,8.97,1030,10.4,113,Cycling,Snow,Other,Happy
346,2024-11-16T00:00:00Z,11526,2933.27,1.72,152,9.6,153,None,Fog,Park,Tired
275,2025-05-20T00:00:00Z,26418,3729.97,15.15,687,9.0,122,None,Clear,Home,Tired
629,2024-03-24T00:00:00Z,14437,2420.37,17.88,1202,10.8,69,Swimming,Snow,Home,Stressed
823,2023-12-01T00:00:00Z,990,3120.64,19.41,28,5.1,147,Swimming,Snow,Gym,Happy
22,2025-03-18T00:00:00Z,3227,1609.83,6.39,548,7.3,136,Gym Workout,Fog,Park,Neutral
546,2024-03-19T00:00:00Z,23649,3303.56,16.48,326,3.4,131,Running,Clear,Gym,Happy
570,2024-06-08T00:00:00Z,16562,3522.76,0.13,793,6.4,125,Swimming,Fog,Home,Tired
90,2024-12-07T00:00:00Z,13400,3025.38,15.51,1129,10.6,119,Cycling,Rain,Gym,Stressed
902,2024-11-15T00:00:00Z,9175,2197.08,17.6,86,5.7,111,Swimming,Clear,Home,Happy
304,2024-10-26T00:00:00Z,23001,1707.81,8.86,844,10.6,123,None,Clear,Gym,Tired
637,2024-04-22T00:00:00Z,6634,1909.8,17.13,327,8.0,148,Yoga,Fog,Office,Neutral
436,2024-04-16T00:00:00Z,11840,3356.88,0.48,804,5.5,149,Swimming,Rain,Home,Happy
836,2024-09-26T00:00:00Z,13943,3635.58,8.22,1271,4.1,118,Running,Clear,Gym,Neutral
256,2023-10-11T00:00:00Z,10465,1990.49,5.29,351,6.2,62,Cycling,Fog,Gym,Tired
677,2025-07-19T00:00:00Z,21433,1868.26,1.13,1097,9.3,120,Yoga,Rain,Home,Stressed
144,2025-08-10T00:00:00Z,7533,2313.48,12.01,208,6.9,78,Yoga,Rain,Gym,Neutral
44,2023-01-12T00:00:00Z,11386,2644.23,13.65,260,4.1,170,None,Fog,Park,Tired
885,2023-07-21T00:00:00Z,16751,2385.05,18.21,933,6.8,148,Gym Workout,Fog,Home,Stressed
561,2025-06-26T00:00:00Z,23517,3968.33,13.81,595,8.5,76,None,Clear,Other,Neutral
731,2023-03-23T00:00:00Z,27763,3737.74,8.81,1045,1.0,178,Yoga,Clear,Home,Neutral
802,2025-08-29T00:00:00Z,23700,2400.42,17.52,734,9.3,79,Walking,Clear,Park,Neutral
288,2025-08-21T00:00:00Z,3739,3874.59,6.17,456,4.3,133,None,Clear,Park,Stressed
749,2024-06-15T00:00:00Z,2242,2565.41,19.71,863,3.4,108,Walking,Clear,Gym,Neutral
731,2023-10-13T00:00:00Z,22969,2746.36,14.94,1303,8.3,108,Gym Workout,Snow,Gym,Happy
390,2024-08-13T00:00:00Z,20594,1859.36,13.36,394,7.5,124,None,Snow,Gym,Stressed
379,2024-06-05T00:00:00Z,20430,2030.99,15.4,511,9.0,141,None,Snow,Park,Tired
279,2023-07-25T00:00:00Z,12993,2981.07,19.66,1274,7.9,88,Yoga,Snow,Home,Happy
196,2023-10-07T00:00:00Z,4133,2154.59,0.79,1023,2.9,71,Cycling,Clear,Gym,Tired
302,2023-12-18T00:00:00Z,13902,3020.83,14.27,1411,7.1,91,Swimming,Clear,Home,Stressed
400,2025-04-13T00:00:00Z,13427,1796.79,12.9,1225,8.3,60,Yoga,Fog,Gym,Tired
164,2023-01-02T00:00:00Z,13080,2932.11,19.85,1438,9.4,76,Walking,Snow,Other,Neutral
311,2024-04-12T00:00:00Z,12291,2978.23,6.57,197,11.7,174,None,Snow,Park,Happy
294,2024-03-14T00:00:00Z,9159,3189.89,5.37,1236,2.4,158,Swimming,Clear,Other,Tired
982,2024-04-26T00:00:00Z,6398,3665.87,3.57,315,10.7,110,Yoga,Rain,Gym,Neutral
91,2025-05-20T00:00:00Z,17978,2283.09,11.08,1338,4.0,122,Swimming,Clear,Office,Tired
913,2023-09-15T00:00:00Z,1884,3590.43,11.19,723,7.5,110,Cycling,Clear,Park,Happy
365,2023-04-24T00:00:00Z,10166,2775.82,5.01,447,8.3,144,Running,Rain,Gym,Happy
656,2024-02-01T00:00:00Z,8818,2865.24,13.05,415,2.5,98,Walking,Clear,Office,Stressed
178,2025-06-29T00:00:00Z,21786,3129.34,18.61,10,7.4,85,Gym Workout,Snow,Office,Happy
41,2024-02-16T00:00:00Z,108,3996.87,18.26,986,9.3,88,Gym Workout,Rain,Office,Happy
907,2025-09-20T00:00:00Z,13896,2979.73,19.55,1005,6.3,90,None,Snow,Park,Happy
456,2023-02-09T00:00:00Z,23726,3994.53,19.07,1422,10.8,164,Cycling,Clear,Gym,Tired
194,2025-06-04T00:00:00Z,17610,3149.47,16.67,39,11.7,128,Walking,Rain,Park,Stressed
332,2024-11-24T00:00:00Z,28364,3527.71,15.35,917,2.7,94,Yoga,Rain,Office,Neutral
205,2023-10-24T00:00:00Z,21807,2993.8,0.12,1060,5.1,164,Gym Workout,Rain,Other,Stressed
294,2025-06-01T00:00:00Z,341,2768.01,1.76,771,10.7,83,None,Clear,Gym,Tired
296,2025-05-01T00:00:00Z,3920,2609.74,17.53,1207,9.3,130,None,Clear,Home,Stressed
47,2024-01-10T00:00:00Z,6128,3060.21,13.9,254,2.1,99,Swimming,Clear,Office,Neutral
714,2024-04-25T00:00:00Z,16208,2939.0,7.65,1221,11.8,100,None,Fog,Home,Stressed
958,2024-03-15T00:00:00Z,19947,3804.35,11.07,1175,11.3,73,Cycling,Fog,Gym,Happy
347,2025-02-08T00:00:00Z,19285,2114.96,7.25,318,11.3,162,Yoga,Clear,Office,Tired
